Airfoils from IEA10MW git on 2021-11-25
8 1
 1.0  21.1  24.1  27.0  30.1  33.0  36.0  100.0  1.0E7
105
FFA-W3 1
  37.00  1.256535  0.458171  -0.222726
  38.00  1.232296  0.480383  -0.228333
  39.00  1.208057  0.502594  -0.233940
  40.00  1.183817  0.524806  -0.239548
  45.00  1.070951  0.638512  -0.259578
  50.00  0.961011  0.752168  -0.278738
  55.00  0.849527  0.862454  -0.296612
  60.00  0.734461  0.966303  -0.314079
  65.00  0.615183  1.060824  -0.331444
  70.00  0.491810  1.141625  -0.348694
  75.00  0.366281  1.207329  -0.365336
  80.00  0.240742  1.256443  -0.381448
  85.00  0.117702  1.287621  -0.396258
  90.00  0.000000  1.300000  -0.410632
  95.00  -0.082391  1.287621  -0.418113
 100.00  -0.168519  1.256443  -0.424373
 105.00  -0.256396  1.207329  -0.427006
 110.00  -0.344267  1.141625  -0.428046
 115.00  -0.430628  1.060824  -0.426676
 120.00  -0.514123  0.966303  -0.425297
 125.00  -0.594669  0.862454  -0.425592
 130.00  -0.672708  0.752168  -0.428412
 135.00  -0.749666  0.638512  -0.438456
 140.00  -0.828672  0.524806  -0.451234
 145.00  -0.916271  0.414906  -0.473640
 150.00  -0.913520  0.311071  -0.493593
 155.00  -0.761266  0.217577  -0.459097
 160.00  -0.609013  0.137140  -0.428152
 165.00  -0.456760  0.071870  -0.460787
 170.00  -0.304507  0.043106  -0.469013
 175.00  -0.152253  0.034619  -0.250000
 180.00  0.000000  0.031686  0.000000
FFA-W3 36
